VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2024-01-30 08:45:16,2024-01-30 08:59:23.820308,1,1.14,68,50,2,11.67,0.0,0.0,1.0,12.67
1,2024-01-28 10:20:32,2024-01-28 11:02:59.465850,4,6.9,107,113,1,30.73,1.59,4.95,1.0,38.27
1,2024-01-03 15:53:03,2024-01-03 16:02:49.793202,1,3.23,170,114,1,12.36,0.62,0.0,1.0,13.98
2,2024-01-18 05:25:04,2024-01-18 05:30:04.683618,2,2.08,41,163,2,7.0,0.0,0.0,1.0,8.0
2,2024-01-25 19:45:36,2024-01-25 20:23:18.645290,1,5.65,24,140,1,28.98,3.88,0.0,1.0,33.86
2,2024-01-25 16:09:17,2024-01-25 16:18:38.082559,1,0.99,4,230,1,4.56,1.35,10.21,1.0,17.12
2,2024-01-05 18:46:10,2024-01-05 19:01:50.622247,3,1.96,256,50,2,11.14,0.0,0.0,1.0,12.14
2,2024-01-25 22:09:29,2024-01-25 22:25:32.429334,4,4.41,100,24,1,16.24,3.5,11.96,1.0,32.71
1,2024-01-06 18:15:17,2024-01-06 18:42:55.010425,5,3.61,186,161,1,17.87,0.25,0.0,1.0,19.12
1,2024-01-25 19:16:37,2024-01-25 19:44:45.853073,1,4.01,260,4,1,18.29,0.05,4.81,1.0,24.15
2,2024-01-29 17:14:40,2024-01-29 17:36:33.074102,1,3.57,186,48,2,13.27,0.0,0.0,1.0,14.27
1,2024-01-22 10:53:28,2024-01-22 11:15:16.951746,3,2.59,142,230,1,17.27,4.47,0.0,1.0,22.74
2,2024-01-13 09:10:12,2024-01-13 09:16:27.668355,3,1.36,142,33,1,7.88,1.08,0.0,1.0,9.97
1,2024-01-20 23:08:19,2024-01-20 23:18:17.299406,3,1.55,125,90,2,7.3,0.0,0.0,1.0,8.3
1,2024-01-09 13:32:37,2024-01-09 13:46:59.602009,1,3.65,163,125,1,16.74,3.99,0.0,1.0,21.73
2,2024-01-18 15:13:23,2024-01-18 15:23:47.573641,1,1.42,7,186,1,8.39,1.31,0.0,1.0,10.71
1,2024-01-04 09:10:00,2024-01-04 09:17:24.927793,1,0.95,237,237,1,6.64,0.24,0.0,1.0,7.88
2,2024-01-24 07:57:47,2024-01-24 08:29:40.417899,2,4.95,132,90,1,22.16,3.53,0.0,1.0,26.68
2,2024-01-11 14:57:36,2024-01-11 16:02:10.250369,2,18.53,107,162,1,57.26,7.96,7.98,1.0,74.2
1,2024-01-26 17:36:59,2024-01-26 17:49:37.191314,1,2.0,158,82,1,11.57,1.13,0.0,1.0,13.7
2,2024-01-06 20:06:08,2024-01-06 20:11:27.601590,5,1.31,43,41,1,6.19,0.56,0.0,1.0,7.75
1,2024-01-16 11:42:08,2024-01-16 12:09:54.742643,4,6.83,114,68,2,25.53,0.0,8.71,1.0,35.25
2,2024-01-31 13:22:57,2024-01-31 13:28:29.583744,1,1.89,79,230,1,7.72,0.47,0.0,1.0,9.19
1,2024-01-15 20:05:55,2024-01-15 20:14:15.073464,1,2.36,230,13,1,7.37,0.63,0.0,1.0,8.99
2,2024-01-15 17:40:10,2024-01-15 17:47:34.202886,1,0.66,237,90,1,4.89,1.38,0.0,1.0,7.27
2,2024-01-28 10:36:31,2024-01-28 10:40:53.534281,1,0.91,140,114,1,5.38,0.42,0.0,1.0,6.8
1,2024-01-01 21:27:14,2024-01-01 21:39:42.090917,2,2.86,50,186,1,12.7,2.47,0.0,1.0,16.17
2,2024-01-10 06:22:55,2024-01-10 06:31:47.911994,2,1.76,114,170,1,13.41,3.09,7.75,1.0,25.26
2,2024-01-28 17:15:45,2024-01-28 17:26:59.298896,6,1.31,113,163,1,8.19,1.13,0.0,1.0,10.33
1,2024-01-01 22:08:44,2024-01-01 22:19:24.512323,1,3.2,107,142,1,13.86,2.25,0.0,1.0,17.1
1,2024-01-13 06:23:40,2024-01-13 06:34:32.556139,1,2.08,142,236,1,6.39,1.34,10.45,1.0,19.19
2,2024-01-04 15:23:46,2024-01-04 15:31:40.072454,2,2.15,132,114,1,9.35,0.68,0.0,1.0,11.03
1,2024-01-25 12:09:57,2024-01-25 12:26:39.702411,1,4.3,186,237,1,16.0,1.91,0.0,1.0,18.91
1,2024-01-15 13:34:07,2024-01-15 13:45:52.087277,1,2.22,43,140,1,11.95,0.83,0.0,1.0,13.78
2,2024-01-23 09:28:59,2024-01-23 09:34:26.838265,5,1.37,132,236,1,8.4,1.25,0.0,1.0,10.65
2,2024-01-04 21:42:55,2024-01-04 22:00:09.513746,5,4.15,158,230,1,16.76,4.68,0.0,1.0,22.44
1,2024-01-04 08:09:23,2024-01-04 08:24:05.711102,2,2.55,13,138,2,11.48,0.0,0.0,1.0,12.48
1,2024-01-31 07:04:19,2024-01-31 07:15:33.747870,4,1.67,138,107,1,7.94,0.46,0.0,1.0,9.4
1,2024-01-28 07:48:14,2024-01-28 08:16:04.927078,1,3.92,186,132,1,19.57,0.13,0.0,1.0,20.7
2,2024-01-25 05:19:51,2024-01-25 05:23:24.802630,5,1.17,158,140,2,4.61,0.0,0.0,1.0,5.61
2,2024-01-13 16:07:44,2024-01-13 16:21:33.147023,5,2.02,163,48,1,12.5,0.52,0.0,1.0,14.03
1,2024-01-09 10:53:43,2024-01-09 11:04:08.242420,3,2.0,162,68,2,11.7,0.0,0.0,1.0,12.7
2,2024-01-08 21:28:28,2024-01-08 21:54:37.169497,1,6.99,68,41,1,24.5,3.31,0.0,1.0,28.82
1,2024-01-11 18:57:28,2024-01-11 19:40:08.645483,3,5.85,113,24,1,28.78,8.28,0.0,1.0,38.07
1,2024-01-06 16:19:41,2024-01-06 16:37:17.644941,5,1.97,255,161,1,15.41,3.04,0.0,1.0,19.45
1,2024-01-13 10:45:21,2024-01-13 11:19:13.448132,1,5.45,158,186,1,24.99,0.13,0.0,1.0,26.11
2,2024-01-24 22:09:01,2024-01-24 22:18:43.012336,1,2.33,161,163,1,11.33,0.53,0.0,1.0,12.85
2,2024-01-03 08:35:22,2024-01-03 08:56:29.580756,4,3.71,140,230,2,16.23,0.0,0.0,1.0,17.23
2,2024-01-26 21:04:26,2024-01-26 21:13:48.003006,1,1.79,138,132,1,9.45,0.56,0.0,1.0,11.01
1,2024-01-08 11:14:12,2024-01-08 11:34:03.974542,2,5.59,24,237,2,18.03,0.0,0.0,1.0,19.03
1,2024-01-21 17:33:16,2024-01-21 18:17:53.930072,1,6.9,158,230,1,31.82,2.02,0.0,1.0,34.83
1,2024-01-01 17:53:26,2024-01-01 18:08:13.018364,2,2.09,162,230,1,11.87,2.17,0.0,1.0,15.04
1,2024-01-03 15:58:44,2024-01-03 16:15:24.510137,1,3.8,138,236,2,18.13,0.0,0.0,1.0,19.13
1,2024-01-22 11:55:26,2024-01-22 12:27:17.526021,3,8.45,90,79,1,28.53,0.21,0.0,1.0,29.74
2,2024-01-01 10:34:11,2024-01-01 11:10:32.162723,5,5.78,113,161,1,22.3,2.11,4.21,1.0,29.62
2,2024-01-02 13:58:16,2024-01-02 14:07:42.558077,6,2.28,43,236,1,12.57,2.86,0.0,1.0,16.43
2,2024-01-26 21:17:50,2024-01-26 21:25:18.001380,5,1.24,230,41,1,6.45,1.46,0.0,1.0,8.91
2,2024-01-07 11:40:37,2024-01-07 12:03:25.730790,4,5.86,161,79,1,16.79,3.67,0.0,1.0,21.46
1,2024-01-06 16:23:22,2024-01-06 16:36:25.618532,1,1.5,79,140,1,11.73,1.13,0.0,1.0,13.86
2,2024-01-25 07:50:02,2024-01-25 07:59:29.210063,1,1.86,170,132,2,10.28,0.0,0.0,1.0,11.28
1,2024-01-11 08:56:08,2024-01-11 09:12:00.978092,2,2.43,82,33,2,11.82,0.0,4.74,1.0,17.56
1,2024-01-15 01:58:20,2024-01-15 02:02:44.345104,3,1.45,43,230,2,6.52,0.0,3.1,1.0,10.62
1,2024-01-08 21:51:48,2024-01-08 22:18:11.371918,6,7.66,138,13,2,26.88,0.0,0.0,1.0,27.88
2,2024-01-18 16:39:40,2024-01-18 16:53:12.458386,6,2.29,140,138,2,10.3,0.0,10.34,1.0,21.64
2,2024-01-09 18:22:54,2024-01-09 18:33:04.553468,6,1.57,48,236,1,12.91,1.06,4.74,1.0,19.71
2,2024-01-22 18:36:33,2024-01-22 19:15:46.428540,4,5.65,161,186,1,24.37,2.85,0.0,1.0,28.22
1,2024-01-27 03:43:13,2024-01-27 03:54:45.847471,2,2.24,163,161,1,8.51,1.52,0.0,1.0,11.04
1,2024-01-31 14:38:58,2024-01-31 14:41:38.673794,3,1.61,48,24,1,4.8,0.42,0.0,1.0,6.22
1,2024-01-05 21:19:59,2024-01-05 21:31:03.486478,5,1.84,48,256,2,8.9,0.0,0.0,1.0,9.9
1,2024-01-08 18:32:14,2024-01-08 18:54:07.405090,1,2.79,114,132,1,16.83,2.8,0.0,1.0,20.63
1,2024-01-31 17:58:10,2024-01-31 18:26:33.065202,5,4.46,100,48,1,21.42,3.66,0.0,1.0,26.08
2,2024-01-14 16:13:47,2024-01-14 17:14:02.215450,4,8.97,170,24,1,39.46,7.14,0.0,1.0,47.6
1,2024-01-23 10:13:28,2024-01-23 10:45:44.378153,1,5.23,170,236,2,24.27,0.0,0.0,1.0,25.27
1,2024-01-20 12:27:20,2024-01-20 12:41:29.143269,3,2.89,162,163,1,16.49,0.1,0.0,1.0,17.59
2,2024-01-05 00:25:41,2024-01-05 00:33:39.447810,1,5.13,230,79,1,13.77,3.92,0.0,1.0,18.69
1,2024-01-19 17:41:23,2024-01-19 18:13:20.698443,2,4.48,162,161,2,20.51,0.0,0.0,1.0,21.51
1,2024-01-02 10:40:37,2024-01-02 10:58:02.235539,2,2.65,170,61,1,15.6,2.67,0.0,1.0,19.26
1,2024-01-01 12:43:40,2024-01-01 12:53:32.228425,1,1.59,138,140,1,8.42,1.09,0.0,1.0,10.51
1,2024-01-29 07:01:04,2024-01-29 07:11:10.465195,3,2.05,125,125,1,7.63,0.84,0.0,1.0,9.47
1,2024-01-01 20:27:10,2024-01-01 20:38:27.787948,4,2.85,125,100,2,11.06,0.0,0.0,1.0,12.06
1,2024-01-29 08:20:14,2024-01-29 08:41:14.030081,5,3.17,132,50,1,15.53,2.38,4.52,1.0,23.43
1,2024-01-21 13:56:14,2024-01-21 14:07:48.789332,1,3.38,43,33,1,11.19,0.13,0.0,1.0,12.32
2,2024-01-03 12:25:06,2024-01-03 12:32:15.496293,2,0.57,132,50,1,5.12,0.42,0.0,1.0,6.54
2,2024-01-04 09:02:41,2024-01-04 09:19:21.780247,1,2.75,125,13,1,15.17,1.44,4.72,1.0,22.33
1,2024-01-15 20:18:41,2024-01-15 20:39:05.099892,4,5.0,13,43,2,17.59,0.0,0.0,1.0,18.59
1,2024-01-20 10:44:30,2024-01-20 11:15:30.618208,2,4.53,90,50,1,23.85,6.5,0.0,1.0,31.35
2,2024-01-26 11:16:15,2024-01-26 11:25:20.469629,3,1.1,230,132,1,8.69,1.65,0.0,1.0,11.34
1,2024-01-21 19:59:37,2024-01-21 20:25:15.579346,1,3.36,161,33,1,16.76,4.04,0.0,1.0,21.8
2,2024-01-17 13:29:50,2024-01-17 13:40:41.134055,2,3.21,237,43,1,11.37,0.35,0.0,1.0,12.72
1,2024-01-28 16:53:26,2024-01-28 17:08:09.191351,3,2.35,161,48,1,10.38,2.36,0.0,1.0,13.74
1,2024-01-01 18:30:11,2024-01-01 18:50:25.901781,1,2.59,114,138,1,14.25,1.76,0.0,1.0,17.01
2,2024-01-15 12:04:00,2024-01-15 12:16:50.232303,4,3.99,237,33,1,14.2,3.86,0.0,1.0,19.06
1,2024-01-17 14:09:42,2024-01-17 14:15:31.432684,2,0.89,41,256,2,-5.0,0.0,0.0,1.0,9.25
2,2024-01-26 11:50:01,2024-01-26 12:04:29.711446,5,3.3,82,61,1,11.99,0.6,0.0,1.0,13.59
2,2024-01-29 07:16:28,2024-01-29 07:35:59.323867,3,2.54,4,43,1,14.11,0.03,0.0,1.0,15.14
2,2024-01-13 17:53:56,2024-01-13 18:20:11.043296,4,3.69,163,230,1,18.16,2.48,0.0,1.0,21.64
2,2024-01-27 12:37:20,2024-01-27 12:49:27.546156,2,2.04,237,186,1,9.69,0.82,0.0,1.0,11.51
1,2024-01-29 06:11:08,2024-01-29 06:21:47.210844,5,2.02,107,13,2,7.52,0.0,0.0,1.0,8.52
2,2024-01-02 22:04:34,2024-01-02 22:12:58.727687,2,2.16,163,186,1,12.4,1.51,0.0,1.0,14.91
1,2024-01-03 13:33:02,2024-01-03 13:38:55.469549,1,1.36,113,186,2,6.34,0.0,0.0,1.0,7.34
1,2024-01-08 02:30:31,2024-01-08 02:31:59.582882,2,1.94,24,186,1,9.65,0.14,0.0,1.0,10.79
1,2024-01-17 12:25:39,2024-01-17 12:36:06.810031,1,2.58,4,68,2,9.38,0.0,2.19,1.0,12.57
1,2024-01-24 18:36:48,2024-01-24 18:58:45.492240,2,2.84,41,107,1,16.11,4.69,0.0,1.0,21.8
2,2024-01-28 10:37:54,2024-01-28 10:46:44.179637,4,0.95,41,161,2,10.92,0.0,0.0,1.0,11.92
2,2024-01-28 04:40:43,2024-01-28 04:46:28.646953,1,1.01,163,43,1,4.29,0.56,0.0,1.0,5.85
2,2024-01-16 23:57:37,2024-01-17 00:11:02.657567,2,3.15,142,48,1,13.85,3.3,0.0,1.0,18.16
2,2024-01-22 16:56:14,2024-01-22 17:07:36.380181,3,1.86,138,186,1,8.5,0.16,0.0,1.0,9.66
2,2024-01-26 15:49:23,2024-01-26 16:03:02.342806,5,3.45,186,48,2,17.31,0.0,0.0,1.0,18.31
2,2024-01-16 19:23:45,2024-01-16 19:36:12.905119,2,1.52,4,4,1,10.6,2.21,0.0,1.0,13.81
1,2024-01-15 11:24:38,2024-01-15 11:59:06.258377,3,7.89,90,50,1,27.33,5.25,2.61,1.0,36.19
2,2024-01-25 17:32:10,2024-01-25 18:01:51.616675,6,3.85,236,24,1,19.29,4.32,0.0,1.0,24.61
1,2024-01-13 05:09:34,2024-01-13 05:24:46.781728,1,5.25,33,90,1,16.25,4.26,11.37,1.0,32.88
1,2024-01-08 10:08:56,2024-01-08 10:21:41.979821,1,2.21,138,236,1,11.32,1.57,0.0,1.0,13.88
2,2024-01-19 05:04:15,2024-01-19 05:08:34.667110,1,2.18,24,237,2,7.88,0.0,9.73,1.0,18.61
2,2024-01-30 09:54:36,2024-01-30 10:20:57.730335,2,4.49,237,24,1,19.6,4.71,0.0,1.0,25.3
1,2024-01-29 20:25:52,2024-01-29 20:31:53.067667,1,1.4,158,161,2,5.71,0.0,0.0,1.0,6.71
1,2024-01-24 12:14:30,2024-01-24 12:22:54.834022,1,2.94,132,41,1,11.52,1.04,0.0,1.0,13.55
1,2024-01-28 07:19:33,2024-01-28 07:46:53.024850,1,3.7,79,50,2,18.59,0.0,0.0,1.0,19.59
1,2024-01-10 22:44:16,2024-01-10 22:51:08.650243,1,1.01,13,236,1,5.81,0.11,0.0,1.0,6.93
1,2024-01-23 13:53:50,2024-01-23 14:05:41.586175,4,2.14,163,82,2,10.46,0.0,0.0,1.0,11.46
2,2024-01-08 08:50:36,2024-01-08 09:10:46.899771,1,2.55,33,90,1,12.07,1.15,0.0,1.0,14.22
1,2024-01-17 12:31:39,2024-01-17 12:45:35.986509,3,4.18,186,236,1,12.17,2.43,0.0,1.0,15.6
1,2024-01-13 05:22:48,2024-01-13 05:31:17.085993,1,1.23,107,107,2,6.63,0.0,0.0,1.0,7.63
1,2024-01-16 13:02:41,2024-01-16 13:15:32.663436,1,1.91,186,236,1,10.57,2.04,0.0,1.0,13.61
1,2024-01-05 12:30:56,2024-01-05 12:43:39.210461,5,2.93,162,161,1,14.7,4.08,0.0,1.0,19.78
2,2024-01-14 21:25:00,2024-01-14 21:40:29.047762,5,4.87,140,161,1,19.46,4.87,0.0,1.0,25.34
2,2024-01-15 17:06:50,2024-01-15 17:40:11.500625,3,4.54,162,237,1,22.2,1.49,7.55,1.0,32.24
2,2024-01-30 16:28:47,2024-01-30 17:00:00.222992,1,4.38,125,186,1,21.37,1.6,0.0,1.0,23.97
1,2024-01-13 22:22:55,2024-01-13 22:43:37.040247,3,3.99,113,7,2,15.33,0.0,0.0,1.0,16.33
1,2024-01-24 08:35:39,2024-01-24 08:47:12.948333,2,1.91,161,113,1,8.86,2.47,0.0,1.0,12.33
2,2024-01-29 15:43:46,2024-01-29 15:47:59.556595,6,1.16,138,61,1,5.64,0.48,0.0,1.0,7.12
2,2024-01-09 17:00:40,2024-01-09 17:11:03.192614,2,1.52,82,162,1,9.0,2.0,0.0,1.0,12.0
2,2024-01-02 14:32:49,2024-01-02 14:45:03.869482,1,3.57,142,140,1,12.67,1.03,0.0,1.0,14.7
2,2024-01-29 08:22:44,2024-01-29 08:26:58.201518,3,0.93,125,142,1,3.86,0.66,0.0,1.0,5.53
2,2024-01-23 10:49:27,2024-01-23 11:32:34.929036,6,7.46,125,33,1,29.99,3.22,0.0,1.0,34.21
1,2024-01-03 01:21:58,2024-01-03 01:25:53.273601,5,0.82,161,163,1,5.86,0.97,0.0,1.0,7.83
2,2024-01-18 10:24:53,2024-01-18 10:32:49.599020,2,1.25,113,107,1,6.31,1.09,0.0,1.0,8.4
2,2024-01-04 16:14:39,2024-01-04 16:35:21.983988,2,2.47,230,13,1,13.77,0.63,0.0,1.0,15.41
1,2024-01-05 20:22:58,2024-01-05 20:31:32.157693,6,1.82,125,100,1,9.87,2.71,0.0,1.0,13.58
2,2024-01-21 17:23:53,2024-01-21 17:33:26.197301,1,1.62,125,68,1,7.35,0.08,0.0,1.0,8.43
2,2024-01-27 22:55:54,2024-01-27 22:57:13.945128,1,1.61,170,43,2,3.81,0.0,0.0,1.0,4.81
1,2024-01-16 23:49:22,2024-01-17 00:04:10.829881,3,2.93,24,186,2,10.34,0.0,0.0,1.0,11.34
2,2024-01-05 10:52:01,2024-01-05 11:21:33.988809,6,5.06,186,125,2,20.88,0.0,0.0,1.0,21.88
1,2024-01-11 17:25:15,2024-01-11 17:41:51.791252,3,1.34,142,41,1,9.12,2.32,0.0,1.0,12.44
2,2024-01-30 18:35:17,2024-01-30 18:47:38.511141,4,2.12,138,107,1,11.82,2.84,0.0,1.0,15.66
1,2024-01-15 06:58:33,2024-01-15 07:02:44.262079,4,1.62,230,43,1,9.31,0.18,0.0,1.0,10.49
2,2024-01-29 15:54:04,2024-01-29 15:57:14.732640,1,0.88,236,163,2,6.2,0.0,0.0,1.0,7.2
1,2024-01-15 18:45:10,2024-01-15 18:52:34.125300,1,1.12,114,132,2,8.23,0.0,0.0,1.0,9.23
2,2024-01-14 14:56:35,2024-01-14 14:59:48.028328,3,1.4,125,255,1,7.17,1.93,0.0,1.0,10.1
1,2024-01-22 13:17:29,2024-01-22 13:33:34.750149,2,3.39,107,163,1,14.18,0.26,0.0,1.0,15.44
1,2024-01-08 15:09:04,2024-01-08 15:17:06.189290,2,1.02,230,236,1,7.31,0.76,0.0,1.0,9.07
1,2024-01-07 07:21:00,2024-01-07 07:46:17.776881,1,4.62,161,107,2,20.77,0.0,0.0,1.0,21.77
2,2024-01-07 07:53:14,2024-01-07 08:21:03.566407,2,4.1,170,230,1,17.12,3.09,0.0,1.0,21.21
2,2024-01-23 01:02:48,2024-01-23 01:06:52.380668,1,1.68,161,230,1,8.39,1.46,0.0,1.0,10.85
1,2024-01-18 13:34:29,2024-01-18 13:53:27.843883,4,4.73,236,260,1,17.14,0.57,0.0,1.0,18.71
2,2024-01-19 14:00:41,2024-01-19 14:07:06.576925,4,1.35,50,186,1,8.66,0.85,0.0,1.0,10.51
2,2024-01-24 22:52:32,2024-01-24 23:01:26.816539,2,2.6,161,256,2,7.71,0.0,0.0,1.0,8.71
2,2024-01-01 21:20:02,2024-01-01 21:32:22.195581,1,2.75,48,114,2,11.19,0.0,0.0,1.0,12.19
1,2024-01-21 12:58:13,2024-01-21 13:39:02.504749,1,9.88,132,256,1,33.94,7.98,0.0,1.0,42.92
2,2024-01-16 22:34:25,2024-01-16 22:45:23.370381,1,2.92,186,161,1,9.26,2.64,0.0,1.0,12.9
2,2024-01-03 08:19:31,2024-01-03 08:33:10.302388,3,2.21,140,68,2,14.11,0.0,0.0,1.0,15.11
1,2024-01-03 09:03:56,2024-01-03 09:27:50.002806,4,2.74,125,161,1,15.44,3.88,0.0,1.0,20.33
2,2024-01-29 15:56:27,2024-01-29 16:08:23.244004,1,2.54,158,256,2,12.52,0.0,0.0,1.0,13.52
1,2024-01-16 12:18:48,2024-01-16 12:36:16.493300,1,4.73,236,82,1,18.45,2.11,0.0,1.0,21.56
2,2024-01-05 15:08:34,2024-01-05 15:16:50.979011,2,1.49,142,61,2,8.66,0.0,0.0,1.0,9.66
1,2024-01-10 00:27:15,2024-01-10 00:48:45.032796,2,6.58,61,138,2,23.37,0.0,0.0,1.0,24.37
2,2024-01-08 17:03:15,2024-01-08 17:10:13.448551,6,0.97,132,237,2,7.02,0.0,6.23,1.0,14.25
2,2024-01-17 10:40:33,2024-01-17 11:05:19.111931,3,4.84,237,140,1,21.0,4.2,8.87,1.0,35.07
1,2024-01-21 11:44:37,2024-01-21 12:13:14.005967,4,6.4,48,186,2,24.29,0.0,0.0,1.0,25.29
2,2024-01-13 21:16:48,2024-01-13 21:20:43.992852,5,0.8,100,132,1,6.95,0.86,0.0,1.0,8.8
1,2024-01-29 20:49:04,2024-01-29 21:11:53.404910,2,4.8,107,100,2,16.23,0.0,0.0,1.0,17.23
2,2024-01-13 13:41:20,2024-01-13 13:50:29.305725,3,2.21,41,138,1,10.82,1.98,0.0,1.0,13.8
1,2024-01-19 12:12:20,2024-01-19 12:26:55.112769,1,2.12,142,100,2,12.97,0.0,0.0,1.0,13.97
1,2024-01-12 19:55:59,2024-01-12 20:16:48.489162,5,2.79,50,132,1,15.33,3.85,0.0,1.0,20.18
1,2024-01-09 18:04:14,2024-01-09 18:19:28.550362,3,2.25,170,186,1,14.8,2.57,0.0,1.0,18.37
2,2024-01-25 08:05:51,2024-01-25 08:16:36.363090,1,1.01,50,68,1,5.89,0.27,0.0,1.0,7.16
2,2024-01-15 13:22:44,2024-01-15 13:34:10.320936,1,3.19,43,186,2,12.57,0.0,0.0,1.0,13.57
2,2024-01-13 15:57:24,2024-01-13 16:09:31.097209,4,2.49,7,24,1,11.03,0.14,0.0,1.0,12.17
2,2024-01-17 14:10:46,2024-01-17 14:30:23.998557,1,4.09,186,4,1,17.26,2.18,0.0,1.0,20.43
2,2024-01-14 07:30:40,2024-01-14 07:55:35.867060,4,3.23,255,79,1,17.42,4.49,0.0,1.0,22.92
1,2024-01-27 17:52:26,2024-01-27 18:08:38.952254,3,2.56,140,68,1,12.9,3.06,0.0,1.0,16.96
1,2024-01-24 17:57:53,2024-01-24 18:22:31.795788,6,2.9,13,162,1,15.73,1.46,0.0,1.0,18.19
2,2024-01-07 19:22:28,2024-01-07 19:36:35.405828,2,1.83,161,230,1,13.65,1.44,0.0,1.0,16.1
1,2024-01-21 16:56:33,2024-01-21 18:13:09.259302,2,11.32,161,186,1,49.13,13.33,0.0,1.0,63.46
2,2024-01-31 06:36:44,2024-01-31 06:51:08.008107,2,1.2,4,230,1,9.74,2.02,0.0,1.0,12.76
2,2024-01-06 09:15:55,2024-01-06 09:32:05.056324,1,2.29,114,186,2,11.53,0.0,0.0,1.0,12.53
2,2024-01-24 15:05:53,2024-01-24 15:21:19.349301,4,4.01,170,162,2,18.99,0.0,0.0,1.0,19.99
1,2024-01-25 13:51:58,2024-01-25 14:04:07.568254,1,3.31,230,161,1,11.25,0.73,0.0,1.0,12.98
2,2024-01-24 16:59:24,2024-01-24 17:10:54.863380,1,1.1,140,4,1,10.15,2.14,0.0,1.0,13.3
2,2024-01-21 07:35:25,2024-01-21 07:44:33.864688,1,1.18,170,114,2,7.69,0.0,0.0,1.0,8.69
2,2024-01-20 11:02:24,2024-01-20 11:10:08.984303,2,1.46,90,138,1,7.67,0.16,0.0,1.0,8.83
1,2024-01-16 09:58:40,2024-01-16 09:59:40.000000,3,1.03,82,256,1,6.25,0.08,0.0,1.0,7.33
1,2024-01-25 16:11:00,2024-01-25 16:24:15.506302,1,1.71,132,158,1,11.94,0.9,0.0,1.0,13.85
1,2024-01-18 07:51:15,2024-01-18 08:21:13.662395,4,4.87,48,125,1,24.4,2.85,0.0,1.0,28.25
1,2024-01-25 11:54:23,2024-01-25 12:10:35.933941,2,2.85,13,255,2,12.08,0.0,0.0,1.0,13.08
1,2024-01-19 20:29:16,2024-01-19 21:02:33.716009,2,8.64,170,24,1,28.81,0.47,0.0,1.0,30.28
2,2024-01-27 17:29:06,2024-01-27 17:39:11.501803,1,1.45,82,186,1,10.4,3.04,0.0,1.0,14.44
2,2024-01-15 13:01:32,2024-01-15 13:11:24.225028,4,1.1,158,186,1,6.86,1.28,0.0,1.0,9.15
1,2024-01-05 15:25:02,2024-01-05 15:38:18.213960,4,2.01,230,162,1,10.99,1.5,0.0,1.0,13.5
1,2024-01-06 01:29:44,2024-01-06 01:32:26.405095,1,1.2,260,140,2,4.73,0.0,10.91,1.0,16.64
2,2024-01-20 19:49:52,2024-01-20 20:05:03.429657,5,2.73,230,79,1,11.07,2.58,0.0,1.0,14.65
1,2024-01-14 11:13:41,2024-01-14 11:30:19.556957,1,4.99,107,13,2,17.0,0.0,0.0,1.0,18.0
1,2024-01-29 09:10:58,2024-01-29 09:24:27.298442,1,2.36,163,138,1,13.87,2.93,0.0,1.0,17.81
1,2024-01-06 11:04:24,2024-01-06 11:15:34.763553,5,1.38,24,138,1,9.84,0.39,0.0,1.0,11.23
2,2024-01-09 09:36:39,2024-01-09 09:46:17.978502,4,1.75,68,113,1,9.28,2.05,0.0,1.0,12.33
1,2024-01-28 19:28:07,2024-01-28 19:36:58.920872,1,1.55,132,170,1,11.2,1.15,0.0,1.0,13.35
1,2024-01-05 06:22:46,2024-01-05 06:44:05.947136,1,5.45,68,161,1,19.78,3.77,0.0,1.0,24.56
2,2024-01-31 14:51:58,2024-01-31 15:00:59.321126,1,2.84,61,43,1,10.35,2.8,0.0,1.0,14.15
1,2024-01-21 17:56:10,2024-01-21 18:31:12.017235,3,5.37,260,13,2,25.76,0.0,0.0,1.0,26.76
2,2024-01-26 06:37:09,2024-01-26 06:44:32.992057,1,1.04,113,158,2,7.95,0.0,0.0,1.0,8.95
2,2024-01-07 15:51:57,2024-01-07 16:34:49.413831,1,11.5,230,230,2,40.39,0.0,0.0,1.0,41.39
2,2024-01-26 13:35:20,2024-01-26 13:54:09.657321,2,4.91,132,138,1,19.53,3.6,0.0,1.0,24.12
2,2024-01-03 18:12:40,2024-01-03 18:45:14.118615,1,4.75,43,140,2,21.87,0.0,0.0,1.0,22.87
1,2024-01-06 20:17:37,2024-01-06 20:26:12.681550,3,2.45,107,43,1,9.71,1.13,0.0,1.0,11.85
2,2024-01-09 05:58:01,2024-01-09 06:07:57.276109,1,4.49,79,90,1,13.21,3.02,0.0,1.0,17.23
2,2024-01-09 10:27:03,2024-01-09 10:37:15.659720,2,1.09,107,162,2,7.49,0.0,0.0,1.0,8.49
1,2024-01-15 17:20:18,2024-01-15 17:38:04.210955,1,3.03,68,43,1,12.51,3.53,0.0,1.0,17.03
1,2024-01-12 22:18:24,2024-01-12 22:30:51.320545,5,2.67,41,41,2,14.28,0.0,0.0,1.0,15.28
2,2024-01-21 22:16:49,2024-01-21 22:24:42.734156,6,1.58,68,161,1,5.39,0.0,0.0,1.0,6.4
2,2024-01-17 23:19:34,2024-01-17 23:30:41.415128,6,2.22,33,162,1,10.01,0.59,0.0,1.0,11.61
